03/21/2013 16:31:34.87	5.00	0.09	On	
03/21/2013 16:31:35.31	5.00	0.11	On	
03/21/2013 16:31:35.73	5.00	0.08	On	
03/21/2013 16:31:36.11	5.00	0.06	On	
03/21/2013 16:31:36.46	5.00	0.09	On	
03/21/2013 16:31:36.85	5.00	0.12	On	
03/21/2013 16:31:37.17	5.00	0.12	On	
03/21/2013 16:31:37.53	5.00	0.10	On	
03/21/2013 16:31:37.89	5.00	0.10	On	
03/21/2013 16:31:38.24	5.00	0.09	On	
03/21/2013 16:31:38.60	5.00	0.15	On	
03/21/2013 16:31:38.96	5.00	0.10	On	
03/21/2013 16:31:39.32	5.00	0.10	On	
03/21/2013 16:31:39.67	5.00	0.10	On	
03/21/2013 16:31:40.04	5.00	0.15	On	
03/21/2013 16:31:40.39	5.00	0.11	On	
03/21/2013 16:31:40.75	5.00	0.12	On	
03/21/2013 16:31:41.10	5.00	0.11	On	
03/21/2013 16:31:41.46	5.00	0.12	On	
03/21/2013 16:31:41.82	5.00	0.10	On	
03/21/2013 16:31:42.18	5.00	0.06	On	
03/21/2013 16:31:42.52	5.00	0.07	On	
03/21/2013 16:31:42.92	5.00	0.12	On	
03/21/2013 16:31:43.24	5.00	0.12	On	
03/21/2013 16:31:43.61	5.00	0.05	On	
03/21/2013 16:31:43.96	5.00	0.10	On	
03/21/2013 16:31:44.31	5.00	0.12	On	
03/21/2013 16:31:44.67	5.00	0.16	On	
03/21/2013 16:31:45.05	5.00	0.07	On	
03/21/2013 16:31:45.40	5.00	0.11	On	
03/21/2013 16:31:45.79	5.00	0.14	On	
03/21/2013 16:31:46.15	5.00	0.14	On	
03/21/2013 16:31:46.51	5.00	0.08	On	
03/21/2013 16:31:46.86	5.00	0.09	On	
03/21/2013 16:31:47.21	5.00	0.10	On	
03/21/2013 16:31:47.57	5.00	0.13	On	
03/21/2013 16:31:47.93	5.00	0.05	On	
03/21/2013 16:31:48.29	5.00	0.06	On	
03/21/2013 16:31:48.65	5.00	0.08	On	
03/21/2013 16:31:49.01	5.00	0.13	On	
03/21/2013 16:31:49.36	5.00	0.10	On	
03/21/2013 16:31:49.72	5.00	0.05	On	
03/21/2013 16:31:50.08	5.00	0.10	On	
03/21/2013 16:31:50.44	5.00	0.13	On	
03/21/2013 16:31:50.79	5.00	0.13	On	
03/21/2013 16:31:51.15	5.00	0.08	On	
03/21/2013 16:31:51.50	5.00	0.09	On	
03/21/2013 16:31:51.87	5.00	0.11	On	
03/21/2013 16:31:52.22	5.00	0.13	On	
03/21/2013 16:31:52.59	5.00	0.06	On	
03/21/2013 16:31:52.96	5.00	0.07	On	
03/21/2013 16:31:53.29	5.00	0.10	On	
03/21/2013 16:31:53.64	5.00	0.13	On	
03/21/2013 16:31:54.15	5.00	0.08	On	
03/21/2013 16:31:54.51	5.00	0.14	On	
03/21/2013 16:31:54.87	5.00	0.12	On	
03/21/2013 16:31:55.23	5.00	0.11	On	
03/21/2013 16:31:55.59	5.00	0.09	On	
03/21/2013 16:31:55.94	5.00	0.07	On	
03/21/2013 16:31:56.31	5.00	0.14	On	
03/21/2013 16:31:56.65	5.00	0.15	On	
03/21/2013 16:31:57.02	5.00	0.09	On	
03/21/2013 16:31:57.37	5.00	0.08	On	
03/21/2013 16:31:57.73	5.00	0.10	On	
03/21/2013 16:31:58.08	5.00	0.16	On	
03/21/2013 16:31:58.45	5.00	0.10	On	
03/21/2013 16:31:58.81	5.00	0.08	On	
03/21/2013 16:31:59.15	5.00	0.13	On	
03/21/2013 16:31:59.51	5.00	0.21	On	
03/21/2013 16:31:59.89	5.00	0.17	On	
03/21/2013 16:32:00.23	5.00	0.05	On	
03/21/2013 16:32:00.57	5.00	0.08	On	
03/21/2013 16:32:00.95	5.00	0.09	On	
03/21/2013 16:32:01.29	5.00	0.11	On	
03/21/2013 16:32:01.65	5.00	0.08	On	
03/21/2013 16:32:02.01	5.00	0.07	On	
03/21/2013 16:32:02.36	5.00	0.14	On	
03/21/2013 16:32:02.72	5.00	0.12	On	
03/21/2013 16:32:03.09	5.00	0.05	On	
03/21/2013 16:32:03.44	5.00	0.06	On	
03/21/2013 16:32:03.80	5.00	0.09	On	
03/21/2013 16:32:04.15	5.00	0.11	On	
03/21/2013 16:32:04.51	5.00	0.10	On	
03/21/2013 16:32:04.86	5.00	0.10	On	
03/21/2013 16:32:05.22	5.00	0.11	On	
03/21/2013 16:32:05.57	5.00	0.09	On	
03/21/2013 16:32:05.94	5.00	0.07	On	
03/21/2013 16:32:06.29	5.00	0.06	On	
03/21/2013 16:32:06.66	5.00	0.11	On	
03/21/2013 16:32:07.01	5.00	0.12	On	
03/21/2013 16:32:07.38	5.00	0.10	On	
03/21/2013 16:32:07.72	5.00	0.08	On	
03/21/2013 16:32:08.09	5.00	0.07	On	
03/21/2013 16:32:08.44	5.00	0.12	On	
03/21/2013 16:32:08.80	5.00	0.12	On	
03/21/2013 16:32:09.15	5.00	0.06	On	
03/21/2013 16:32:09.51	5.00	0.10	On	
03/21/2013 16:32:09.87	5.00	0.16	On	
03/21/2013 16:32:10.23	5.00	0.14	On	
03/21/2013 16:32:10.58	5.00	0.06	On	
